Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
griffin1_0_c_p.txt,1,12339,59.37,74.54,15.19,26.71,15.23,19.92,85.14,55.28,15.74,8.07,7.29,12.84,9.64,4.86,5.35,2.16,17.17,2.53,1.58,1.95,3.11,2.11,3.54,1.78,1.73,0.34,0.17,0.45,10.35,0.02,0.08,0.04,2.92,12.72,3.4,2.42,1.01,2.34,1.43,3.84,1.69,0.7,0.68,0.28,5.48,0.38,3.54,0.03,2.32,6.05,1.37,1.32,1.74,1.22,0.91,4.64,10.52,0.9,10.64,1.44,5.15,4.17,2.34,0.15,0.04,0.58,0.01,0.03,0.29,0,0.02,0.16,0.11,0.01
brown4_0_c_p.txt,1,18093,58.38,84.09,14.77,28.71,17.52,20.61,86.99,56.32,16.45,8.52,6.97,13.47,9.04,4.8,6.86,1.27,15.82,3.15,1.69,2.14,2.61,2.14,2.81,1.47,1.29,0.15,0.13,0.2,11.11,0.07,0.04,0.28,1.7,12.32,3.28,2.6,1.36,1.91,1.98,2.72,2.26,1.22,0.7,0.24,4.54,0.41,2.54,0.01,2.42,5.9,1.57,1.49,1.76,0.81,0.6,5.28,8.8,1.07,11.36,1.31,5.47,4.69,2.76,0.4,0.19,0.38,0.04,0.2,0.32,0,0.03,0.13,0.16,0
putney1_1_c_d.txt,1,10348,27.76,68.27,24.82,24.69,17.97,15.68,90.63,62.84,18.99,9.74,6.98,11.42,11.63,6.36,7.09,3.55,18.8,2.23,1.25,2.27,1.33,2.04,1.71,0.8,0.87,0.05,0.31,0.1,10.96,0.1,0.02,1.1,1.82,13.82,3.45,1.54,1.23,2.86,1.98,4.48,2.63,1.45,0.99,0.16,6.15,1.67,4.42,0.01,0.16,3.97,1.22,0.42,1.75,0.51,0.19,4.86,12.54,0.79,11.71,1.17,7.19,3.34,1.49,0.21,0.06,0.08,0.01,0.01,0.2,0,0.02,0.14,0.05,0
burkhart1_1_c_p.txt,1,28937,69.04,67.52,7.63,23.55,24.67,14.61,65.53,43.52,12.34,6.34,5.59,10.27,7.55,3.61,5.02,1.33,12.82,2.44,1.52,1.63,27.09,1.64,2.84,1.34,1.48,0.16,0.17,0.21,7.72,0.02,0.06,0.87,0.35,10.78,2.92,2.07,1.21,2.23,1.02,3.08,1.37,0.53,0.6,0.18,2.95,0.23,2.11,0.01,1.33,4.38,0.9,1.08,1.35,0.59,0.87,3.61,7.31,0.92,7.7,1.02,4.14,2.58,1.75,0.1,0.04,0.42,0,0.06,0.27,0,0.02,0.14,0.11,0
hall1_1_c_p.txt,1,17074,52.06,87.96,16.63,37.15,15.74,17.47,88.4,57.69,18.35,8.46,7.44,12.43,9.86,4.31,5.79,1.8,17.71,2.69,1.41,2.13,2.59,1.68,3.64,2.12,1.48,0.18,0.23,0.28,13.83,0.3,0.07,0.7,2.38,13.63,3.96,2.31,1.63,2.31,2.04,3.15,1.83,0.45,1.07,0.2,3.76,0.46,2.38,0,1.45,6.29,2.16,1.19,1.83,0.7,0.74,6.58,9.27,1.15,11.37,1.73,5.79,4.05,2.66,0.37,0.15,0.58,0.02,0.33,0.69,0,0.18,0.19,0.32,0
calloway1_1_c_d.txt,1,25082,41.84,82.15,15.66,30.98,14.19,18.42,85.97,57.16,17.48,8.14,6.53,11.61,10.29,5.21,6.43,2.57,18.75,2.05,1.35,1.85,1.79,2.07,2.35,1.32,1.01,0.22,0.11,0.08,13.28,0.35,0.04,0.32,3.29,13.86,3.72,1.98,1.46,2.63,1.73,4.07,2.14,0.77,1.21,0.1,4.41,0.91,2.71,0,0.97,4.71,0.96,1.1,1.63,0.68,0.51,7.01,10.24,0.77,10.56,1.71,5.1,3.83,1.73,0.31,0.18,0.3,0.03,0.2,0.38,0,0.07,0.14,0.18,0
duignan1_1_c_p.txt,1,26789,31.48,87.77,10.56,35.55,14.23,16.37,87.65,57.88,19.04,7.85,6,10.65,10.79,4.81,7.49,2.23,19.11,2.93,1.77,2.22,2.59,1.96,3.51,2.01,1.45,0.17,0.27,0.21,15.01,0.27,0.04,0.16,2.82,12.69,3.34,1.79,1.78,2.17,1.4,3.87,2,0.71,0.92,0.3,4.47,0.87,2.6,0.01,1.45,6.26,1.89,1.16,2,0.95,0.82,5.77,10.99,1.12,9.58,1.44,4.41,3.93,2.11,0.37,0.19,0.74,0.01,0.23,0.55,0.01,0.17,0.24,0.08,0
cavalier1_0_c_d.txt,1,25739,53.22,75.57,6.17,17.87,13.92,17.95,77.02,49.45,15.12,7.7,5.54,10.28,9.3,3.68,5.04,2.51,15.72,2.03,1.13,1.8,12.8,1.78,2.65,1.05,1.59,0.15,0.19,0.21,10.75,0.31,0.04,0.34,2.7,12.75,3.51,1.99,1.32,2.58,1.57,3.78,1.79,0.73,0.83,0.13,4.86,0.7,2.86,0.01,1.88,5.21,1.47,1.41,1.36,0.55,0.92,4.98,8.99,0.81,7.7,1.17,3.72,2.89,2.11,0.33,0.13,0.48,0.04,0.47,0.61,0,0.23,0.18,0.17,0.02
mack2_0_c_p.txt,1,16670,38.94,85.31,15.85,29.59,16.69,15.82,88.81,59.39,19.83,9.59,6.81,11.54,10.98,4.54,5.72,2.16,19.45,2.81,1.68,2.26,2.3,1.8,3.05,1.62,1.39,0.22,0.17,0.17,12.97,0.21,0.09,0.29,2.81,12.45,3.35,2.24,1.39,2.22,1.45,3.46,2.35,0.88,1.18,0.14,3.59,0.37,2.29,0.01,1.25,6.07,1.87,1.19,1.43,1.19,0.73,6.67,10.71,0.82,11.13,1.91,5,4.37,1.9,0.34,0.13,0.54,0.01,0.04,0.77,0,0.23,0.35,0.19,0.01
ellis2_0_c_d.txt,1,20264,53.47,79.64,7.87,27.49,17.29,15.66,75.47,49.33,15.21,6.84,5.44,10.6,7.49,4.12,6.28,2.67,14.66,2.06,1.05,1.36,13.03,1.47,2.4,1.24,1.14,0.18,0.17,0.27,12.53,0.46,0.02,2.56,1.19,13.46,3.58,1.98,1.5,2.66,1.81,3.94,2.33,0.87,1.22,0.19,2.83,0.27,1.52,0.02,1.43,3.99,0.76,1.14,1.29,0.53,0.59,6.5,7.06,0.53,8.76,0.94,4.48,3.42,1.98,0.31,0.13,0.42,0.01,0.22,0.29,0,0.04,0.1,0.13,0
pollari1_1_c_d.txt,1,17492,36.26,80.46,16.81,26.62,13.08,17.67,86.18,55.77,17.59,7.45,5.22,11.35,9.7,5.85,6.8,2.5,18.5,2.46,1.41,2.05,2.26,1.84,2.84,1.42,1.37,0.21,0.17,0.15,13.47,0.38,0.18,0.76,3.38,13.45,3.61,2.05,1.19,2.82,1.56,4.24,2.44,0.93,1.45,0.06,4.13,0.42,2.37,0,1.95,5.02,1.15,1.11,1.41,0.83,0.87,7.01,10.02,0.77,10.26,1.6,4.79,3.96,2.21,0.4,0.17,0.43,0.03,0.33,0.81,0,0.03,0.47,0.23,0
bowman1_0_c_p.txt,1,17826,68.44,80.98,16.25,21.71,19.65,21.67,86.81,56.09,15.35,8.11,7.75,14.39,8.8,4.43,6.42,1.37,15.2,3.18,2,2.03,2.35,2.19,2.64,1.18,1.44,0.21,0.2,0.16,10.54,0.07,0.03,0.11,1.48,12.88,3.58,2.79,1.12,2.24,1.68,2.96,1.66,0.75,0.73,0.16,4.57,0.24,2.69,0.01,2.27,5.46,1.54,1.22,1.79,0.48,0.7,5.29,8.21,0.8,10.79,1.17,5.25,4.48,3.27,0.58,0.1,0.57,0.01,0.15,0.39,0,0.2,0.08,0.12,0
cohen2_0_c_p.txt,1,27544,63.5,80.22,14.26,39.53,13.48,20.69,83.32,53.74,15.25,7.02,7.79,12.2,9.86,3.62,5.44,1.94,17.08,2.63,1.41,1.71,2.32,1.71,3.32,2.03,1.26,0.17,0.27,0.23,11.25,0.2,0.06,1.44,0.84,12.12,3.53,2.04,1.35,2.24,1.51,2.94,1.9,0.65,1,0.18,4.41,0.38,3.05,0,1.64,5.75,1.48,1.25,1.99,0.87,0.72,4.4,10.42,1.23,10.22,1.77,5.09,3.55,2.62,0.29,0.07,0.63,0.02,0.25,0.4,0.01,0.05,0.2,0.13,0.01
graham1_0_c_d.txt,1,12549,62.21,75.68,1.72,31.33,18.67,10.51,59.04,39.09,12.39,5.87,4.05,8.34,6.53,4.37,3.71,1.99,12.66,1.68,1.05,1.44,32.03,1.5,1.97,1.14,0.81,0.22,0.1,0.03,9.41,0.24,0.02,2,0.96,9.61,3,1.24,0.99,1.72,1.5,2.23,1.64,0.51,1.08,0.02,2.96,0.21,1.66,0.03,1.49,3.51,0.89,0.92,1,0.37,0.48,4.84,6.73,0.52,6.06,0.85,2.84,2.51,1.31,0.29,0.08,0.24,0.02,0.14,0.37,0.01,0.01,0.08,0.27,0
surico1_0_c_p.txt,1,14420,60.18,84.16,11.72,39.53,16.83,19.36,83.56,55.2,15.85,7.39,7.49,12.69,9.58,3.85,6.4,1.84,16.19,2.73,1.68,1.81,2.02,1.84,3.95,2.32,1.55,0.13,0.26,0.35,11.82,0.28,0.07,1.21,0.97,13.07,3.78,2.22,1.6,2.65,1.7,3.22,1.68,0.48,0.85,0.29,2.83,0.26,2.04,0.01,1.05,6.91,2.13,1.33,2.35,1.06,0.84,4.33,9.92,1.25,8.86,1.38,4.47,3.08,2.34,0.34,0.15,0.47,0.06,0.26,0.52,0,0.06,0.36,0.1,0
lamotte1_0_c_p.txt,1,21613,31.91,88.72,16.26,43.1,12.82,15.2,88.5,58.97,19.77,8.59,6.05,11.11,11.28,4.78,6.39,2.48,20.93,2.4,1.41,2.32,2.17,2.05,3.22,2.08,1.12,0.19,0.16,0.17,15.35,0.15,0.08,1.35,1.15,13.35,3.47,1.95,1.7,2.85,1.79,3.81,2.9,0.87,1.63,0.25,2.48,0.17,1.62,0.01,1.11,6.83,2.05,1.13,1.8,1.52,0.64,5.64,12.25,1.57,10.04,1.94,4.49,3.77,2.29,0.16,0.08,0.55,0.05,0.16,0.87,0,0.05,0.51,0.26,0
weingart1_0_c_p.txt,1,13199,57.25,80.35,12.56,21.47,16.44,19.27,87.03,55.74,16.33,7.58,7.1,13.22,9.79,4.61,5.99,1.99,17.01,3.43,2.08,2.14,2.22,2.12,4.01,1.84,2.12,0.22,0.35,0.3,11.86,0.39,0.11,2.24,0.78,13.11,3.48,2.25,1.48,2.75,1.57,3.51,1.58,0.44,0.64,0.44,4.58,0.39,2.71,0.03,2.54,6.4,1.73,1.09,1.57,1.04,1.36,4.51,9.96,0.89,10.42,1.44,4.8,4.43,2.56,0.2,0.2,0.58,0.02,0.46,0.33,0,0.11,0.13,0.08,0.01
wilcox1_1_c_p.txt,1,5301,44.25,85.85,15.02,32.57,15.78,17.81,87.02,58.89,19.28,10.36,6.81,12.73,9.51,5.28,6.36,2.09,17.49,2.89,1.64,2.26,1.79,1.72,2.68,1.53,1.13,0.04,0.19,0.08,13.36,0.11,0.04,0.17,2.11,13.28,3.75,2.17,1.57,2.26,1.28,3.83,2.43,1.19,0.91,0.23,3.45,0.66,2.15,0,1.21,4.96,1.49,0.79,1.62,0.51,0.77,4.94,10.98,0.6,9.94,1.36,4.87,3.72,2.04,0.21,0.04,0.38,0.11,0.23,0.57,0.02,0.23,0.15,0.17,0
alexander1_1_c_d.txt,1,12510,66.23,81.12,5.29,28.03,16.29,17.55,75.64,48.77,13.79,6.24,6.58,11.34,7.99,3.77,5.37,2.09,15.14,2.33,1.33,1.73,13.06,1.41,2.59,1.33,1.19,0.07,0.22,0.2,11.63,0.3,0.14,0.28,3.03,10.94,2.49,1.59,1.48,2.06,1.63,3.19,2.51,1.09,1.23,0.17,3.26,0.3,2.17,0.02,1.29,5.71,1.53,1.49,1.73,0.86,0.52,6.51,6.91,0.58,9.42,1.09,4.9,3.57,3.24,0.43,0.19,0.62,0.03,0.05,0.58,0,0.27,0.15,0.16,0
townsend1_0_c_p.txt,1,16493,46.3,79.43,26.43,34.06,15.08,16.32,88.86,59.09,18.1,9.18,7.17,12.65,10.17,4.8,7.09,1.91,19,3.21,1.9,2.02,1.92,1.92,3.43,1.95,1.47,0.1,0.34,0.27,12.28,0.21,0.14,0.44,1.33,13.22,3.41,2.41,1.62,2.49,1.57,3.82,2.75,0.96,1.41,0.32,2.52,0.33,1.6,0.01,0.84,6.83,1.92,1.39,1.86,1.39,0.79,5.51,10.97,1.27,11.24,2.21,5.49,3.68,2.23,0.33,0.13,0.66,0.02,0.24,0.77,0.03,0.21,0.32,0.21,0.01
sermons1_1_c_d.txt,1,28270,39.13,81.14,18.48,36.13,12.61,17.38,87.12,57.34,18.44,8.08,6.01,11.78,9.78,5.62,6.41,2.35,18.36,2.34,1.42,2.18,1.77,2.07,3.07,1.81,1.22,0.23,0.18,0.17,13.58,0.39,0.12,2.76,1.09,13.53,3.55,1.84,1.3,3.13,1.56,4.28,2.7,0.91,1.55,0.18,4.09,0.71,2.18,0.02,1.78,4.56,1.14,0.99,1.45,0.88,0.58,6.12,10.25,1.19,10.54,1.9,4.75,4.05,2.37,0.54,0.11,0.38,0.07,0.12,0.75,0,0.24,0.26,0.24,0.01
gollihue1_0_c_d.txt,1,12925,39.01,85.07,10.66,27.7,15.3,16.02,87.42,58.38,18.94,8.29,5.38,12.88,9.93,5.67,5.95,2.62,19.03,2.07,1.25,2.03,2.03,2.1,2.92,1.52,1.4,0.23,0.32,0.23,14.35,0.43,0.09,0.75,4.16,14.18,3.93,1.77,1.61,2.65,1.94,3.89,2.5,0.68,1.55,0.25,3.31,0.41,1.57,0.01,1.66,5.79,1.37,1.43,1.97,0.67,0.61,6.62,10.27,0.98,10.41,1.66,5.07,3.88,2.21,0.27,0.15,0.46,0.02,0.21,0.4,0,0.02,0.16,0.2,0.01
starr-blundell2_0_c_d.txt,1,15139,47.82,80.23,20.45,37.33,12.95,17.29,86.95,56.08,17.18,7.89,5.82,13.08,9.63,5.54,6.14,2.12,17.76,2.1,1.22,2.29,1.91,2,3.38,2.01,1.36,0.2,0.22,0.15,12.35,0.34,0.17,2.93,0.62,13.51,4.37,1.88,1.1,2.97,1.83,3.77,2.21,0.84,1.1,0.15,4.54,0.36,2.12,0.03,2.48,5.18,1.27,1.37,1.04,0.85,0.96,5.45,10.15,1.2,10.36,1.82,4.95,3.8,1.68,0.67,0.06,0.35,0.01,0.22,1.1,0.01,0.34,0.46,0.27,0.01
jewett1_1_c_p.txt,1,9642,17.93,77.49,20.11,34.21,12.14,12.37,89.34,61.37,20.73,9.46,5.07,10.52,12.31,6.14,7.69,2.52,21.61,3.16,1.57,2.07,2.55,2.02,3.59,2.03,1.55,0.07,0.16,0.2,13.1,0.21,0.07,3.86,1.14,13.65,3.24,1.76,1.72,2.69,1.53,4.28,2.31,0.74,1.43,0.07,3.76,0.72,2.7,0.01,0.54,5.39,1.2,0.9,1.86,1.16,0.63,7.21,11.94,1.61,12.79,2.12,5.67,5.34,1.51,0.17,0.04,0.27,0.05,0.25,0.92,0,0.04,0.33,0.5,0.04
gafney1_0_c_p.txt,1,24750,45.33,86.16,17.83,32.28,16.83,17.61,86.66,57.72,18.54,8.96,6.53,12.46,9.81,4.59,6.92,1.73,17.45,2.89,1.74,2.55,2.56,2.09,3.29,1.82,1.44,0.11,0.35,0.19,12.83,0.14,0.06,0.13,1.56,12.93,3.63,2.43,1.41,2.38,1.44,3.43,1.89,0.66,0.99,0.19,3.77,0.42,2.44,0,1.55,5.73,1.81,0.89,1.66,0.92,0.83,4.86,10.53,1,10,1.34,5.17,3.63,2.12,0.35,0.13,0.63,0.04,0.27,0.5,0.01,0.11,0.23,0.14,0
vila1_0_c_p.txt,1,12468,34.56,85.21,6.19,16.88,12.88,15.98,86.55,58.65,18.99,8.26,6.01,11.32,10.35,5.16,7.05,2.29,19.27,1.97,1.15,2.79,1.89,1.38,3.15,1.25,1.87,0.23,0.24,0.52,14.48,0.18,0.12,0.33,4.47,13.84,3.57,3.04,1.83,2.26,1.21,3.85,2.48,0.98,1.17,0.21,4.22,0.44,2.89,0.01,1.45,4.64,1.11,0.81,1.5,0.64,0.84,6.86,10.03,0.91,9.62,1.54,4.2,3.93,1.8,0.44,0.19,0.38,0.03,0.14,0.42,0.02,0.01,0.14,0.23,0.02
mckeever1_1_c_p.txt,1,12372,44.38,84.31,12.25,51.64,12.4,18.66,87.18,54.74,18.35,8.69,6.09,11.15,9.84,3.97,6.3,1.71,17.81,3.35,1.88,2.24,2.28,1.67,4.51,2.93,1.54,0.12,0.35,0.42,12.64,0.1,0.1,0.22,2.85,13.16,4.13,2.5,1.28,2.42,1.41,3.41,2.79,0.76,1.89,0.04,4.57,0.36,2.92,0.01,2.01,5.8,1.33,1.37,2.11,0.91,0.81,5.02,10.89,0.86,9.1,1.23,4.64,3.22,2.63,0.48,0.08,0.36,0.02,0.15,1.53,0,0.15,1.19,0.21,0
baker1_0_c_p.txt,1,20866,44.61,87.12,10.66,31.75,13.48,16.44,88.6,57.7,18.89,8.83,7.11,11.81,10.26,4.43,6.3,1.89,18.14,3.24,1.71,2.1,1.89,2.03,3.8,2.06,1.71,0.17,0.47,0.29,14.08,0.24,0.16,0.24,2.7,12.49,3.34,2.49,1.28,2.19,1.49,3.23,2.66,0.74,1.55,0.16,4.24,0.47,2.44,0.01,1.82,5.79,2.17,0.99,1.68,0.76,0.66,4.94,11.61,1.01,9.51,1.68,4.73,3.22,2.33,0.42,0.54,0.61,0.05,0.36,0.95,0.1,0.13,0.39,0.29,0.02
hiott1_1_c_d.txt,1,17305,49.16,80.8,17.58,29.54,13.2,16.79,86.27,56.92,17.79,8.58,6.27,13.07,9.49,5.46,5.23,2.6,17.66,2.69,1.57,2.33,2.41,2.15,2.71,1.44,1.22,0.2,0.13,0.27,12.35,0.22,0.12,0.38,2.95,13.08,3.11,2.12,1.55,2.18,1.86,3.71,2.02,0.92,0.91,0.16,3.81,0.31,1.75,0.01,2.21,5.39,1.2,1.25,1.63,0.79,0.88,5.72,10.52,0.93,11.96,1.64,5.81,4.7,2.06,0.29,0.16,0.29,0.01,0.11,0.29,0,0.08,0.12,0.09,0
pollari1_1_c_p.txt,1,19074,42.99,82.08,13.86,47.91,12.2,18.22,87.36,55.95,17.83,8.2,6.54,11.21,10.47,4.48,6.14,2.25,17.89,3.13,1.79,2.56,2.12,1.94,3.91,2.52,1.33,0.26,0.19,0.2,12.42,0.23,0.13,0.29,2.1,13.64,4.07,2.44,1.56,2.66,1.68,3.4,1.84,0.81,0.87,0.08,4.42,0.49,2.71,0,1.85,5.53,1.5,0.99,1.74,0.85,0.85,5.16,10.71,0.93,9.17,1.37,4.18,3.66,2.49,0.35,0.1,0.53,0.02,0.47,1.52,0.01,0.17,1.17,0.17,0
ellis2_0_c_p.txt,1,17410,59.62,82.74,10.28,30.01,15.9,16.92,76.4,49.67,15.63,7.33,6.74,10.6,8.1,3.99,5.84,1.32,14.84,2.15,1.02,1.91,12.7,1.86,3.14,1.68,1.42,0.2,0.41,0.13,11.14,0.1,0.03,1.37,0.44,11.48,3.84,2.18,0.94,1.98,1.45,2.61,1.89,0.61,0.94,0.28,3.26,0.36,1.88,0,1.48,4.68,1.56,0.84,1.53,0.59,0.52,4.77,8.67,0.94,8.31,1.48,4.33,2.54,2.32,0.25,0.07,0.54,0.05,0.22,0.57,0.01,0.34,0.14,0.09,0
mack2_0_c_d.txt,1,11576,37.12,79.48,14.2,24.27,17.12,18.18,84.98,55.49,16.85,7.56,5.25,11.45,8.58,5.95,8.3,2.58,16.57,2.38,1.55,1.78,2.25,1.78,2.78,1.33,1.43,0.28,0.08,0.2,12.76,0.34,0.1,0.41,3.62,13.37,3.31,2.33,1.07,2.56,1.96,4.06,2.32,0.79,1.16,0.29,4.83,0.51,2.97,0,2.07,5.94,1.2,1.83,1.56,0.79,0.94,5.99,9.49,0.68,10.85,1.59,4.6,4.87,1.89,0.42,0.24,0.3,0,0.07,0.52,0,0.13,0.18,0.17,0
cohen2_0_c_d.txt,1,29718,58.61,76.04,16.37,37.56,13.32,20.56,83.09,53.18,14.76,6.9,6.77,12.14,9.62,4.47,6.01,1.95,16.84,2.42,1.51,1.38,2.14,1.45,3.07,1.86,1.19,0.15,0.15,0.13,10.88,0.2,0.1,2.33,0.91,12.46,4.2,1.73,1.25,2.36,1.42,3.26,2.03,0.83,0.95,0.21,5.09,0.51,3.06,0.02,2.04,5.51,1.24,1.53,1.55,0.67,0.89,6.12,8.81,1.06,10.44,1.57,4.59,4.39,2.17,0.4,0.1,0.31,0.04,0.08,0.66,0,0.18,0.35,0.12,0
graham1_0_c_p.txt,1,14914,64.04,81.23,3.73,25.23,17.8,10.65,59.9,39.24,12.49,5.3,4.45,8.24,6.64,3.95,4.15,1.38,12.73,2.04,1.19,1.42,32.33,1.57,2.05,0.99,1.03,0.11,0.21,0.16,9.62,0.04,0.03,0.93,0.48,9.23,2.37,1.5,1.21,1.86,1.38,2.31,1.76,0.6,0.99,0.11,2.49,0.5,1.64,0.03,0.8,4.45,1.59,0.84,1.18,0.38,0.68,3.82,7.29,0.99,7.54,1.33,3.58,2.78,1.56,0.15,0.14,0.44,0,0.17,0.42,0.01,0.05,0.18,0.17,0
bowman1_0_c_d.txt,1,23177,38.45,79.78,17.3,32.59,16.92,16.79,88.38,59.56,18,9.29,7.18,11.8,10.21,6.07,7.52,2.23,18.63,2.93,1.73,1.83,2.03,2.33,2.35,1.35,0.96,0.2,0.16,0.12,12.64,0.25,0.02,0.53,2.52,14.69,4,2.02,1.63,3.24,1.74,4.34,2.76,0.98,1.5,0.22,3.2,0.2,1.86,0.01,1.61,4.77,1.39,1.18,1.35,0.57,0.54,7.19,9.82,0.99,10.22,1.28,4.78,4.31,2.46,0.51,0.12,0.34,0.01,0.04,0.51,0,0.06,0.18,0.29,0
lamotte1_0_c_d.txt,1,22867,50.96,82.43,9.03,30.34,13.72,17.47,85.07,55.09,16.13,6.83,6.64,12.09,9.74,5.27,5.76,2.46,17.29,3.16,1.93,1.89,2.48,2.15,3.14,1.67,1.4,0.18,0.1,0.26,13.22,0.38,0.17,3.66,1.05,13.82,3.82,1.87,1.81,3.18,1.64,3.59,2.16,0.69,1.11,0.31,3.63,0.23,2,0.01,2.22,5.61,1.09,1.51,1.43,0.87,1.08,7.23,7.67,0.8,10.66,1.18,4.8,4.87,2.51,0.53,0.14,0.42,0.02,0.1,0.55,0.01,0.04,0.32,0.16,0
surico1_0_c_d.txt,1,13610,45.21,81.22,18.96,34.44,19.7,17.51,87.11,57.96,17.61,8.85,6.29,12.91,9.79,4.62,7.5,2.31,17.4,2.24,1.43,1.95,2.36,1.71,2.78,1.63,1.13,0.16,0.21,0.2,13,0.21,0.01,1.95,1.45,16,5.54,1.89,1.79,3.56,1.75,4.58,2.34,0.72,1.16,0.43,3.5,0.42,2.01,0,1.4,6,1.75,1.54,1.7,0.71,0.65,5.08,9.8,1.08,8.58,1.09,4.05,3.51,1.72,0.24,0.21,0.12,0.01,0.2,0.42,0,0.04,0.25,0.11,0
weingart1_0_c_d.txt,1,4201,47.15,78.82,12.73,39.38,17.8,17.71,84.79,56.15,17.28,7.86,6.07,12.45,9.19,4.67,7.28,2.05,16.33,2.21,1.17,2.07,2,1.81,2.95,1.83,1.07,0.07,0.26,0.02,11.97,0.38,0.05,2.17,1.64,12.78,3.93,1.67,1.45,2.4,1.71,3.64,2.14,0.74,0.88,0.5,3.26,0.26,1.62,0.02,2,4.24,1.07,1.05,1.12,0.76,0.55,6.4,8.64,0.93,9.38,1,4.9,3.67,2.88,0.33,0.1,0.48,0.02,0.14,0.4,0,0.17,0.12,0.12,0
townsend1_0_c_d.txt,1,9340,47.64,71.98,20.91,48.84,13.15,19.38,85.33,54.91,17.22,8.72,5.78,12.01,9.54,4.87,5.22,2.72,17.37,3.15,1.75,1.57,2.48,1.93,3.65,2.41,1.17,0.34,0.24,0.13,11.1,0.16,0.03,0.13,2.91,14.98,4.63,2.1,1.25,2.72,1.66,4.25,2.01,0.76,0.97,0.21,3.93,0.24,2.38,0.05,2.12,5.64,1.18,1.37,1.65,0.82,0.86,6.61,8.65,0.74,9.81,1.52,5.04,3.29,2.31,0.13,0.06,0.42,0,0.17,0.7,0,0.07,0.42,0.2,0
alexander1_1_c_p.txt,1,15214,52.18,84.23,12.35,37.64,15.75,15.2,77.76,50.55,16.44,6.93,5.72,10.6,8.93,4.06,5.36,1.73,16.68,2.81,1.47,1.91,13.61,1.74,3.57,2.1,1.43,0.17,0.22,0.17,12.46,0.28,0.08,0.51,2.49,11.5,3.58,1.65,1.32,1.9,1.47,2.95,2.18,0.78,1.09,0.22,2.85,0.21,1.77,0,1.28,5.67,1.99,1.04,1.68,0.66,0.62,5.84,8.93,0.97,10.29,1.63,4.34,4.48,2.33,0.29,0.23,0.66,0.03,0.15,0.82,0,0.23,0.27,0.32,0.01
wilcox1_1_c_d.txt,1,26188,45.55,82.86,12.02,19.76,14.47,18.06,84.92,56.37,17.22,7.53,6.2,12.37,9.36,5.59,6.56,2.36,17.49,2.4,1.6,2.05,2.59,1.99,2.68,1.13,1.54,0.12,0.16,0.25,13.07,0.16,0.07,0.17,3.53,13.85,3.79,2,1.46,2.84,1.81,3.82,2.04,0.89,0.99,0.1,4.19,0.57,2.5,0.03,1.66,4.95,1.11,1.33,1.35,0.52,0.93,6.79,9.18,0.97,10.1,1.72,4.7,3.85,1.74,0.17,0.1,0.35,0.01,0.31,0.38,0,0.18,0.08,0.11,0
sermons1_1_c_p.txt,1,13529,49.58,87.75,15.29,32.5,13.9,18.62,88.76,56.88,17.85,7.24,6.24,13.53,10.02,5.51,6.04,1.44,19,3.19,2.03,2.58,1.84,1.89,3.59,1.96,1.57,0.17,0.19,0.2,13.72,0.21,0.02,2.2,0.69,12.37,4,2.06,1.18,2.4,1.2,3.08,2.44,1.02,1.16,0.21,5.06,0.74,2.97,0,2.05,5.59,1.41,1.46,1.65,1.07,0.75,5.88,10.13,1.32,9.81,1.52,5.06,3.32,2.83,0.65,0.13,0.55,0.04,0.13,0.64,0,0.13,0.27,0.21,0
starr-blundell2_0_c_p.txt,1,10045,36.13,91.54,9.89,42.38,14.35,16.35,87.5,58.25,19.07,7.83,6.17,11.3,10.86,4.86,6.39,2.2,19.26,3.02,1.89,2.35,2.33,1.35,3.05,1.97,1.06,0.24,0.12,0.24,16.36,0.3,0.06,3.22,0.42,13.35,3.59,2.56,1.91,1.81,1.32,3.58,2.67,0.61,1.64,0.33,3.61,0.22,2.28,0.04,1.44,5.58,1.82,1.43,1.64,0.59,0.75,7.55,8.89,0.78,10.58,1.55,4.96,4.32,2.28,0.26,0.1,0.36,0.03,0.32,0.58,0,0.11,0.4,0.07,0
gollihue1_0_c_p.txt,1,11197,71.17,75.73,12.4,27.4,18.3,20.67,85.58,55.4,14.83,7.32,8.05,14.37,8.6,4.16,6.26,1.7,14.96,3.45,1.99,1.98,2.42,2.14,3.97,2.03,1.93,0.33,0.21,0.3,10.55,0.15,0.07,0.4,1.82,12.72,3.05,2,1.44,2.52,1.87,3.63,2,0.85,0.87,0.21,3.97,0.29,2.53,0.02,1.97,6.39,1.29,1.21,2.29,0.71,1.4,5.14,7.56,0.84,9.83,1.14,4.89,3.8,3.14,0.18,0.04,0.86,0.03,0.41,0.37,0.01,0.06,0.15,0.13,0.01
